AlbumId,AlbumName,AlbumReleaseDate,,,
5vPdX4cxyLAIyazcRLm6t4,The Cowboy Rides Away: Live From AT&T Stadium,9/16/14,,,
2L2L5dwy8JCw6zqslBaASk,The Cowboy Rides Away: Live From AT&T Stadium,9/16/14,,,
3fLlBatUqWv8C2ZCnxcdjJ,The Cowboy Rides Away (Live from AT&T Stadium),9/15/14,,,
4xER3ZwH9TyAwD4SHeMUnA,A Holiday Collection,1/1/14,,,
6bgijwbjw2OTyLCA9TqEaH,A Holiday Collection,1/1/14,,,
72PVzcZKFDWYLQ7hfRpTAC,Two On One: Strait Country / Strait from the Heart,10/28/13,,,
4g9YJZ3XlSISZOK7rLtoD9,The Cowboy Rides Away: The Definitive Collection,6/10/13,,,
6x34EsqQVo0L52bOyzwre2,The Cowboy Rides Away - The Definitive Collection,8/8/14,,,
7gGdhlPptWrRYPXZw3j8dS,"Laugh Now, Fly Later",11/7/17,,,
6T1EjkYWzSDM5R9eDNJ9Rv,"Laugh Now, Fly Later",11/7/17,,,
7tdV8Iup7GJM2SSDTfrzBt,TGOD Mafia: Rude Awakening,6/3/16,,,
3P1WdAowIPgM7mcbS5BOhG,TGOD Mafia: Rude Awakening,6/10/16,,,
40QPuvt8Ft79Bakb0Jc78f,Khalifa,2/5/16,,,
2eXwUxs5ReRzxIUbwP7Y3l,Khalifa,2/5/16,,,
7uoHnnrTuUFyuWOAH09q46,Taylor Gang,12/11/15,,,
36PSvdNRc2tDP7UClFmViR,Wiz Khalifa,6/15/15,,,
2ZcuWWUMsGC6DtGHNzjaK6,Wiz Khalifa,6/15/15,,,
0lwOJ1SKfBXsWm1iNkKlAd,Taylor Gang 2,4/6/15,,,
563h536tB6n8Dn62jr4RZG,The Weight of These Wings,11/18/16,,,
4ZnIw6llQFlXcFgjMNtrTw,Platinum,6/2/14,,,
3KA9nD37o4VCO1UpyzVAF4,Platinum Spotify Commentary,6/2/14,,,
1Pv6Znx8kGygusP4fqBD7m,Four The Record,11/1/11,,,
25eTym7cGqLyhV6t5ERbD8,Miranda Lambert - Revolution - 2011 Limited Edition Australian Tour Pack,2/18/11,,,
3uczBfJFFSNjSiF8ScC1pA,Revolution,9/24/09,,,
4y5aIMkIOdo6z1c8qsI6xb,Crazy Ex-Girlfriend,5/1/07,,,
2fQgr6rudGpjhXTfAKe4u2,Crazy Ex-Girlfriend,4/28/07,,,
1NovG9mTUookEBrlHP6QC1,Kerosene,2005,,,
02eXMKHHaCMw2TUxltGnrA,Sweet By and By,1/15/16,,,
3HhZbSJdhOqMSaRbEt3gtw,Grateful,6/22/17,,,
4JBZ0QHveEpESepanNBG8A,Grateful,6/22/17,,,
6YDPJOxe5wW5pTIXMH0nCI,Grateful,6/20/17,,,
4cvVYy3byhnHyCzGPIbM61,Grateful,6/22/17,,,
5qHyKDjwycRj1fJyPLt2HQ,Major Key,8/5/16,,,
6ZQyMrmlg95L8gy63Pnm33,Major Key,8/5/16,,,
18gSMpaLQj2ATlDpukX15m,Major Key,8/4/16,,,
6niYzTvtsojE3Dv519SEC0,Major Key,8/5/16,,,
2qjJ9baNWGKOWTJs42GCh2,I Changed A Lot,10/23/15,,,
6MyFYoZ2zAgQO3GG8MmAD0,I Changed A Lot,10/23/15,,,
6Sa5vHSMHnIm1m0LG82xBM,Good God's Urge,5/28/96,,,
1wTVRmgk25jTh6VsrxCFDr,Porno For Pyros,4/23/93,,,
4WnKnyMb6i92LJf39iITqj,Rhino Hi-Five: Porno For Pyros,3/27/07,,,
4eNcZmoigNFYGTKiWiQKod,Rock de los 90 en Ingles,10/30/17,,,
48Utke51W0rE0uwhOXtNcw,Sexy Songs,10/23/17,,,
0Fu7ByFzmpWx1Sv8GUywha,LA Life,8/25/17,,,
0fFzqsaWiP0lG4INT7WNGh,90s Alt Rock Treasures,8/16/17,,,
2Rjzx3t6pSAXKMhcMO1VES,The 90's,6/29/17,,,
5QFR25sZyMGl0kZzGxsCVk,The 90's,6/29/17,,,
1zOVbwpt3FhoXdyWh9uN22,Rock Radio Air Play Vol. 2,2/28/12,,,
03ntx95u0wotf68NnE3aGw,Witness,6/9/17,,,
34bapzNG3Mtwvp6kajrmOT,Witness,6/9/17,,,
3vrt1WUSbgbl6agjwtdScv,Witness (Deluxe),6/9/17,,,
5szxmEfjHdrXxMtX2uMExs,PRISM,1/1/13,,,
4lFDt4sVpCni9DRHRmDjgG,PRISM (Deluxe),1/1/13,,,
5MQBzs5YlZlE28mD9yUItn,PRISM (Deluxe),1/1/13,,,
5BvgP623rtvlc0HDcpzquz,Katy Perry - Teenage Dream: The Complete Confection,3/12/12,,,
4zLOhyT4XIzyyl7KoSHWcE,Katy Perry - Teenage Dream: The Complete Confection,3/23/12,,,
06SY6Ke6mXzZHhURLVU57R,Teenage Dream,8/24/10,,,
5pFfazKn9rSiH3O6YlknW8,Teenage Dream,8/25/10,,,
5xG9gJcs9ut3qDWezHUlsX,Younger Now,9/29/17,,,
6cfcdjtSR9ARnpnpwtEGaS,Miley Cyrus & Her Dead Petz,8/30/15,,,
1AgERtlczI7uMasCGxkgHJ,Bangerz,10/7/13,,,
3RDqXDc1bAETps54MSSOW0,Bangerz (Deluxe Version),10/4/13,,,
6uQvVhexeoA6k2cI4hhEDu,Bangerz (Deluxe Version),10/4/13,,,
0RCZPckKB5OPbpL7MMhnBL,Can't Be Tamed,1/1/10,,,
69Pf9ExxwjhVFyosKsKWQu,Can't Be Tamed,1/1/10,,,
6fJCUcZlbUsL2p5hUcXUei,Can't Be Tamed,1/1/10,,,
64aKkqxc3Ur2LYIKeS5osS,The Time Of Our Lives,1/1/09,,,
7dRzbshQldV1kqoTPIsvc5,The Time Of Our Lives (Canadian Version),1/1/09,,,
4VKhC1dO9LPiKc1N7TJHRx,The Rest of Our Life,11/17/17,,,
3ytKtBtqdHsj6XzNu0sMCT,McGRAW (The Ultimate Collection),10/21/16,,,
1965uFfUcMO2ITPjJDWsgQ,Damn Country Music (Deluxe Edition),11/6/15,,,
1de3FVlVCOhfdMfNmgqU2o,Damn Country Music (Deluxe Edition),11/6/15,,,
7pul7RvuYLqryKehizOvsG,35 Biggest Hits,6/16/15,,,
4js8lX2b3DBIfixMCPABC4,Damn Country Music,1/1/15,,,
04n1d6ioeumQRlAj0JBID2,Love Story,2/7/14,,,
3yWndEe8eqSlbp2b9dAFWU,Love Story,2/4/14,,,
4n5R7IfKEx1gLlX5vQkPNL,Love Story,2/4/14,,,
68fOTfLTJmHAs37UiQWONf,Sundown Heaven Town,1/1/14,,,
2ODvWsOgouMbaA5xf0RkJe,Starboy,11/25/16,,,
09fggMHib4YkOtwQNXEBII,Starboy,11/25/16,,,
6dtsWW6CPaIrfH46aXS9k5,Starboy,11/24/16,,,
4AdZV63ycxFLF6Hcol0QnB,Starboy,11/24/16,,,
36yJ6fcaSCVsK1tybnNizj,Beauty Behind The Madness,3/16/16,,,
0P3oVJBFOv3TDXlYRhGL7s,Beauty Behind The Madness,8/28/15,,,
28ZKQMoNBB0etKXZ97G2SN,Beauty Behind The Madness,8/28/15,,,
7q6thErM1TVz3wu46kynOe,Beauty Behind The Madness,8/28/15,,,
64me60zUkA8i189G5TVUYc,Beauty Behind The Madness,8/28/15,,,
6wRev1uYL0JsMsWqktJuVi,Kiss Land (Deluxe),9/10/13,,,
2kqn09pydzvKvB3xWbAxY4,This Unruly Mess I've Made,2/26/16,,,
33P1UCO4J5nCXbOyvtp8dm,This Unruly Mess I've Made,2/25/16,,,
3LwV3QIDQopbgERx5XJnBz,Spotify Sessions,4/29/13,,,
6XO9dbsH9zhuQgFGH0hUrb,The Heist,10/10/12,,,
76FXHQhTuT4QMIxfL09gX8,The Heist,10/9/12,,,
0CoiTAUBiO70lic9p9Lboq,The Heist [Deluxe Edition],10/9/12,,,
6mJZhsFmCN0nJcn50H87H9,Irish Celebration,3/20/14,,,
0XN945pdw7kvYRndgbDuSb,Thrift Shop (feat. Wanz),8/1/12,,,
3tajPqQm9zfdA6gIHAV5zV,Otherside Remix [Live],8/31/11,,,
0sf58fd9cOtyZEQgnE531s,VS. Redux,10/20/10,,,
5nhoVKDcCXvi3AruUFJWnv,Delirium (Deluxe),11/13/15,,,
20Ol6zZ0nLlc5EGTH1zA0j,Delirium (Deluxe),11/6/15,,,
3XpjGUy3t7fQ464SweCuZj,Delirium (Deluxe),11/6/15,,,
3Yps9hZIyZHjg5g4H2xoyW,Delirium (Deluxe),11/13/15,,,
2P69jY1Uwy9xqyAQuNA1St,Delirium (Deluxe),11/6/15,,,
4A43DyDoAVa1Fb8pq6Yejl,Delirium,11/13/15,,,
7DBwbOlvvFfHtJ9Fyq7sv0,Delirium,11/13/15,,,
2Dw4fYqDQnxsgoXDdMbqh3,Halcyon Days,1/1/14,,,
3KVeczHxWg5YFKb0gS62f2,Halcyon Days,1/1/13,,,
7epiarahRkAHJbwASl4hA5,Halcyon Days,1/1/13,,,
2X8UOIkZQdcz2Hi5Ynt2uk,Scream,9/27/17,,,
7pomP86PUhoJpY3fsC0WDQ,XSCAPE,5/9/14,,,
54WFfZzds26NrwcmStfamd,XSCAPE - Track by Track Commentary,5/9/14,,,
0yYWeLqonFk11pmb0RiMbP,Michael,12/14/10,,,
1dApQomnuUyeG8H5DTjIkV,Invincible,1/1/01,,,
52E4RP7XDzalpIrOgSTgiQ,Invincible,10/29/01,,,
0RNsFWWdiz1rrdLI1pwbvJ,BLOOD ON THE DANCE FLOOR/ HIStory In The Mix,5/11/97,,,
6BYNnU3IYdmYCNHtvlFngH,BLOOD ON THE DANCE FLOOR/ HIStory In The Mix,5/11/97,,,
3OBhnTLrvkoEEETjFA3Qfk,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",6/16/95,,,
4Cq3OcsC1jw9fhHiVdsFXv,"HIStory - PAST, PRESENT AND FUTURE - Book I",6/16/95,,,
4zjg7EMgaTk82vJdcoN0pS,Back To Us,5/19/17,,,
0SVt148hDLtlcJ95kIngKE,Back To Us,5/19/17,,,
7nuTVH9JUezaPOoIj3xBNL,Back To Us (Deluxe Version),5/19/17,,,
7gxCqKZI1n56nNyTjlgrzT,Back To Us (Deluxe Version),5/19/17,,,
6hmtD2CmANxDY7y8i2BcFL,The Greatest Gift Of All,10/21/16,,,
3IDX75LHVFqVh67JreKpDy,The Greatest Gift Of All,10/21/16,,,
2HwasEZzIj3QfRc5n5HDQs,Rewind,1/1/14,,,
0uSGgjEKjxzEaqVQqgS1qu,Rewind,1/1/14,,,
3yHHbz0wapmu6xF82vHkCU,Rewind,1/1/14,,,
4QtKvSeZ8qqsmH5yTuRiam,Rewind,1/1/14,,,
7de9JdO8rQxVOJ9NE3WuiN,Glory : Japan Tour Edition,5/31/17,,,
7gALIuQHKvpZR8EtbNZ7qK,Glory (Deluxe Version),11/16/16,,,
0eXGrEtsH0WVJnqp5imXAs,Glory (Deluxe Version),11/15/16,,,
6IM1rlrohJp2B4QtA6dLDy,Glory (Japan Deluxe Version),11/17/16,,,
5rlB2HPoNHg2m1wmmh0TRv,Britney Jean (Deluxe Version),11/30/13,,,
0oFBaXLFsUVa2gEmJf4FcJ,Femme Fatale (Deluxe Version),3/25/11,,,
2tve5DGwub1TtbX1khPX5j,Circus (Deluxe Version),1/6/09,,,
1ePkYcH5ZQCb1b4tQeiEDj,Blackout,10/25/07,,,
0z7pVBGOD7HCIB7S8eLkLI,In The Zone,11/17/03,,,
5ax3GTsfX5uCUaNgnJsSG5,Britney (Digital Deluxe Version),2001,,,
2IcmfT1b5m1wWrJI1ZVAUa,Welcome Home,5/12/17,,,
1xy141zMRluP7YaE94IawT,JEKYLL + HYDE,4/28/15,,,
5Q5dWMEgE86K7Q3CINvFiM,JEKYLL + HYDE,4/28/15,,,
4YjC2XwME8RP4rmSIeGK7I,Greatest Hits So Far...,11/7/14,,,
50JEs25Ca52Q8lcAkuttuP,Uncaged,7/6/12,,,
3l4upQAODB7TXlJS3zU97N,You Get What You Give,9/20/10,,,
0fwT1rh9J9I9RFBis9nbM8,You Get What You Give (Deluxe),9/21/10,,,
0AXoQGOZDaYSaOo0qCTiCr,You Get What You Give (Deluxe),9/20/10,,,
4jT7BAI88nOyAvSuR6PpK0,Pass The Jar - Zac Brown Band and Friends from the Fabulous Fox Theatre In Atlanta,5/3/10,,,
1ids8AJdP5lyqPUDflLNK9,Pass The Jar - Zac Brown Band and Friends from the Fabulous Fox Theatre In Atlanta,5/4/10,,,
1o6TbuJDceKqcy5uRfd2j4,Whole Lotta,5/23/17,,,
187UNqZ7MX3neMYkkevmdm,SUPER SLIMEY,10/20/17,,,
0US0Bhn0oOLwVqXVnz0HDb,SUPER SLIMEY,10/22/17,,,
7K6OykPbezfgKgBufihn6X,HNDRXX,7/27/17,,,
6YI9a7RF9B1eiNx6kVu5xB,HNDRXX,7/6/17,,,
2vStLk2BcPSNEjyrKmuPM4,HNDRXX,6/25/17,,,
17FBoXK1NU2rvJBbzdzw0r,FUTURE,6/30/17,,,
0c5oPIQ3UJLZpeWWOFr4nK,FUTURE,6/29/17,,,
2nB4hPkIT80DFtf7lHyviw,Zone,2/10/17,,,
3jJKDKdlwRS584zUlHV2Ly,EVOL,4/13/16,,,
6UiLh2Wkgyiwi2ldEyRqHP,EVOL,4/13/16,,,
1uNyPWW6YzdIBWxwq5BiBE,"Spotify Live (Live From Austin, TX)",10/11/17,,,
7GBXwLyHHXwnuEudBEfkB7,"Spotify Live (Live From Austin, TX)",10/11/17,,,
5PHp3WNzWxKIciEcQf5JQS,Heart Break,6/9/17,,,
4WZZDzGqjvw4bRwrp56U24,Heart Break,6/9/17,,,
5lvGpzH4UGGwtyIBx3A5NV,747,9/30/14,,,
1JHNRou038CfCC0RZztDz8,747,9/30/14,,,
5pwPik6VKu2r55aO2X7DYC,747 (Deluxe),9/30/14,,,
1NdVdcO73LZQGRFbEDI2Ij,747 (Deluxe),9/30/14,,,
6GpIboFaXn8D287SqzrYDP,747 (International Deluxe Edition),9/30/14,,,
6WsXJDrRY3dAjJQ9u8bmNb,747 - Commentary,9/30/14,,,
50gaKoAXSoEWPbAV0FhqR7,"Go Now (From ""Sing Street"" Original Motion Picture Soundtrack)",6/27/16,,,
15m6YOx8UdNMsxure6Lt8M,Diamonds On The Soles Of Her Shoes (The Voice Performance),10/15/15,,,
5ckE505eMnsvP6xExRrCV7,Don't Let The Sun Go Down On Me (The Voice Performance),2/17/15,,,
0jrPqh6GOEpTBaUFDs80yl,Don't Let The Sun Go Down On Me (The Voice Performance),2/17/15,,,
1X1UtdjBtU1D8KpUtm62qZ,Lost Stars (The Voice Performance),2/17/15,,,
0CE6J4bROeenj9CtporuiD,Lost Without U (The Voice Performance),2/17/15,,,
1L04xTKXGbuocZu2qmYMUM,Lost Without U (The Voice Performance),2/17/15,,,
7GUKrhTI2bilzpoOThvG8C,Lost Stars,6/23/14,,,
2BSWHdGzkcZlhQmZKaNyOF,Lost Stars,6/23/14,,,
20N97igpOJnIBVxoH1WKGT,Lost Stars,6/23/14,,,
2x2gtX1dWA2wk4J6BOUlyr,Unbreakable,1/1/15,,,
2j0empM5LNVUMB5u5Quo3Y,Unbreakable,10/2/15,,,
4OE6arHkuSol8YJXy2LiAr,Unbreakable,10/2/15,,,
5DjjcPVGw8jJoF9SlsQJed,Unbreakable,10/2/15,,,
7jcWbOpCkOqqMK8ClBc99t,Unbreakable,10/2/15,,,
0SMunoEIGTQqP1vs3F3niF,Unbreakable,10/2/15,,,
1vSpG0v9NTDErGlIGfa9j0,Unbreakable,10/2/15,,,
4xIqvTiiaYpp2TxwnnKjhs,Unbreakable,10/2/15,,,
4LoULtU4WVezXyJPDiycIA,Unbreakable,10/2/15,,,
7vV1dJHLotbXfBsPtSW72u,Unbreakable,10/2/15,,,
1IbfOjLqUSkhtXLpX31WZq,Ripcord,5/6/16,,,
1zVOhivZ45EGEZwHsKrC1T,Ripcord,5/6/16,,,
4GsvtpiQYDo6dYuFIgM4wT,Ripcord,12/16/16,,,
1r7ABqzNXQnUPAH3ZjrHMn,Ripcord (Australian Tour Edition),5/6/15,,,
4oOv4EinMmMYsjmqJuvP9u,Fuse,1/1/13,,,
5rESCws46ubPJlqOeb30Rv,Fuse,1/1/13,,,
6LJH0InZpmgymwZ3hpsUYD,Fuse (Deluxe Edition),1/1/13,,,
2sU4hXhmDCyDlvIV1kmg9h,Fuse (Deluxe Edition),1/1/13,,,
1X3xa9xIsrOQi7SJ646xkN,Fuse (Deluxe),9/10/13,,,
4yaWoYzuaNWgshF1lvjs2F,Keith Urban - The Story So Far,5/11/12,,,
3TJz2UBNYJtlEly0sPeNrQ,The Thrill Of It All (Special Edition),11/3/17,,,
3XftSbguntyRTBQaGItmfK,The Thrill Of It All (Special Edition),11/3/17,,,
0r4jiHpGRZHrxnkI4H4KLB,The Thrill Of It All (Special Edition),11/3/17,,,
0kJbDT8VGMScK8YDzNNvzV,In The Lonely Hour (Drowning Shadows Edition),11/6/15,,,
0vrWqbRQEMKqhTGcDLQK7x,In The Lonely Hour (Drowning Shadows Edition),11/6/15,,,
2Jg7JZ0ZXOGje1bkq7CVgK,In The Lonely Hour,1/1/14,,,
1tA4JdOpNQUyutfQtmMesJ,In The Lonely Hour,1/1/14,,,
08jWgM4vSkTose4blKBWov,In The Lonely Hour,1/1/14,,,
5N2cKMFxO89SjxJgDWmsQ5,In The Lonely Hour (Japanese Edition),1/1/14,,,
0nu6CXfrJdNcVCvOojAdcW,Spotify Singles - Holiday,11/29/17,,,
59eUYETmE1zi31ESb3SUkI,Everything Is 4,5/29/15,,,
5YUCuqfW8rTkGCswfkDrPy,Everything Is 4,6/1/15,,,
6OFv8k32CcUZGXBoZQ0IiD,Spotify Sessions,1/13/15,,,
4PeZu0It7qVrTG40t3HM9A,Talk Dirty,9/10/13,,,
44rLfZwUHDKhRJd8QkSAGQ,Talk Dirty,9/10/13,,,
7w2TdidILAwpT1S8rm8Jpz,Talk Dirty (Deluxe Edition),9/10/13,,,
45WiY2DUJyqbIKfHnQo4lN,Tattoos [Special Edition],9/10/13,,,
6pg5SzhyCfE5U5sS3X0cx4,Tattoos On My Heart [Talk Dirty Deluxe Edition],9/10/13,,,
1OdcBxCNY52OXH0r4odXqP,Tattoos,9/10/13,,,
5q4QKmU72KHoapZUNTLXkC,Tattoos On My Heart,9/10/13,,,
2mH2TVd6euTmrn9Pcw9XHS,Unbreakable Smile,1/29/16,,,
7ynmRyCyH149BLar1rq0a8,Unbreakable Smile,1/29/16,,,
6Q7yIbfFPzplTCBM7d1WRO,Unbreakable Smile,10/16/15,,,
0gvxDPLEzcwKjeAvG3sSNh,Unbreakable Smile (Deluxe),1/29/16,,,
4UwFWirjlWiHHAL7k7t9Bo,Unbreakable Smile (Deluxe),1/29/16,,,
44D28vK3JSIQ7oQNAfoeBD,Foreword,1/1/13,,,
3Q8FgSPsNkZmovjXybA0qX,Foreword,1/1/13,,,
0cKsaZeZ7zxJWmP8haVHuf,Handmade Songs By Tori Kelly,2012,,,
762F3dIL8sFbwrJ4nnGv5n,"Hallelujah (From ""Sing"" Original Motion Picture Soundtrack)",12/2/16,,,
6JNI7OSACXfkTFwn9qI2lr,"Hallelujah (From ""Sing"" Original Motion Picture Soundtrack/ Brazil Version)",12/2/16,,,
0Afr4iF9tc4vtPLXsS3HUE,Death Row Dayz,11/12/07,,,
5y1YRK4BJCQWKLHr9gcUMK,Nu Mixx Klazzics Vol. 2 (Evolution: Duets And Remixes),7/3/07,,,
6IaWlt7CLWVONECmbU4OHp,Nu Mixx Klazzics Vol. 2 (Evolution: Duets And Remixes),7/3/07,,,
0zJpmE5DbhhvcDuH3Fbksf,Nu Mixx Klazzics Vol. 2 (Evolution: Duets And Remixes),7/3/07,,,
0gzbg4ViKIcSwuGYkkd6GD,The Best Of 2Pac (Pt. 1: Thug),1/1/07,,,
1Cqb7q0RdrMDZw1tb2e09z,The Best Of 2Pac (Pt. 1: Thug),1/1/07,,,
06jS5vnk7ugEDBpyBP7C4Q,The Best Of 2Pac (Pt. 2: Life),1/1/07,,,
4gLYPYcz5peOk2UqwoeYoE,The Best Of 2Pac (Pt. 2: Life),1/1/07,,,
2hxnY5JhQebFi6q6aNbIrW,Tupac - Live at the House of Blues Soundtrack,12/12/06,,,
3WlQZMPi5PF253q3fTIs9G,Pac's Life,1/1/06,,,
1lUgcbQRunP3p1sT4fYcN9,Jackie,5/27/15,,,
1vxEYHEzZI2l1AyZOtVHKJ,Jackie (Deluxe),5/1/15,,,
1qjzlbuN4Sq2LRj2G3HJfn,Jackie (Deluxe),5/4/15,,,
15JT7i777MqZWbZK7HYMbV,Ciara,7/24/13,,,
4iGuSUpSeXQKckIuQGwPg7,Ciara,7/3/13,,,
1ZhBKlFwsI2ppVo8LivPyG,Ciara,7/5/13,,,
0uUCabknRp7CzZHqxRDHdB,Ciara,7/9/13,,,
2G42JezQ5li2itiAAiUzNp,Body Party - Remixes,5/3/13,,,
5Lh9Xz2JmT7VW2b9lkBr6a,The Collection,10/19/12,,,
1VLNp4T8NLn83w4FeWXaaH,Basic Instinct,12/13/10,,,
66Y5XaoFSoa0A4P0u56s8V,Happy Endings,8/25/17,,,
1G4WDlYjm0VqgyEymNJRcf,Meat and Candy,11/6/15,,,
6rHx2aW7pElh7zJxVFQ03m,Meat and Candy - Band Commentary,11/6/15,,,
0SvH8lVZa6ROuPhNn8EIEz,Shut Me Up,11/5/15,,,
5khSHsmQhkTJ1iJr5FdAP8,Old Dominion Originals,7/24/14,,,
5aEMu35127odCG8LN9LGWc,Dirt on a Road,1/21/14,,,
5Op1XAAMSYEE8H9c0MLKyG,Country Heat 2018,10/27/17,,,
2njb3cHa1yhUMdu8PT2VhY,Live in No Shoes Nation,10/27/17,,,
4nCqxs2DOdz0qjVxFuxWpA,Men of Country 2017,8/11/17,,,
3PJeU5QNgycnIXNNrRPjFX,NOW That's What I Call Country Vol. 10 (Deluxe Edition),6/9/17,,,
6JbaZX1WluHFINcw5P3cq2,Fired Up,3/11/16,,,
4BVzcXLDJ8pRtJttQiU3G6,How Country Feels,1/22/13,,,
6MzmJU44emQ5KTbr3QNw1w,They Call Me Cadillac,1/1/10,,,
6j9RPVwV4Ca1mmq6FtSBKw,They Call Me Cadillac,9/21/10,,,
11mcuwdf3OaZun06IiKqjf,They Call Me Cadillac,9/20/10,,,
5wuC0ymJswyVOEmoYrbmSX,They Call Me Cadillac (Deluxe Edition),1/1/10,,,
2WDmYVi5EjIcRyvlSr72Mk,Anything Goes,1/1/08,,,
2FH1PCFrVdHiyogRZj8zwL,Anything Goes,1/1/08,,,
4xw2DKqtMyAde8WoF80WiQ,Anything Goes,1/1/08,,,
124yJOq9k9f9D85l7qqlNL,In God's Time,4/5/11,,,
3LIQDQZgWiRaBgydD5BgA3,61 Days In Church Volume 3,11/17/17,,,
0nNhVjhyjPDcjSsEonPp9g,61 Days In Church Volume 3,11/17/17,,,
7dIelVU073oR9y3xGOwb09,61 Days In Church Volume 2,10/6/17,,,
0X9HgPFjXaILVtIhhD1zRp,61 Days In Church Volume 2,10/6/17,,,
2dZjAdGqTcHgYS0tuW4KVR,61 Days In Church Volume 1,9/15/17,,,
1V27VJ88eqjDEIbncYBEdG,61 Days In Church Volume 1,9/15/17,,,
0YcSbFzpbY4woS228oz4XX,Mr. Misunderstood On The Rocks: Live & (Mostly) Unplugged,11/4/16,,,
7xZTOxjvOZ2tgShzKabPQd,Mr. Misunderstood On The Rocks: Live & (Mostly) Unplugged,11/4/16,,,
1QIZsTZrZdQwQ9QJnFoFao,Mr. Misunderstood,11/11/15,,,
07nOFBGGnJH6KRGsieIEiX,Mr. Misunderstood,11/11/15,,,
6bUxh58rYTL67FS8dyTKMN,El Dorado,5/26/17,,,
2jQfBBmwi8EbjdWXg9duQt,El Dorado,5/26/17,,,
2shZoZ8Pfdo2oXE6EvgOi9,Shakira. (Deluxe Version),4/9/14,,,
3pIrfgAYjBpTBBKgtrwKgZ,Shakira. (Deluxe Version),3/21/14,,,
5meb7aKE722LA66ssBhvfM,Shakira. (Deluxe Version),3/24/14,,,
4nXeW6UwZGBnv6zops27k4,Shakira. (Deluxe Version),12/23/14,,,
3fe4Cut6go6GVqfJpj3v23,Shakira.,3/24/14,,,
6AuyoIozWlAwKtiBWpLgCk,Shakira.,3/25/14,,,
7ylTXiEv5B6AxSLYTX5d29,Shakira. (Track Commentary),3/21/14,,,
0qE6Dd97eQiywwpbrhb5fX,Live From Paris,12/5/11,,,
4PgleR09JVnm3zY1fW3XBA,24K Magic,11/17/16,,,
4w6KUt7eyD4paTTNctylCS,Unorthodox Jukebox (Deluxe Edition),12/11/12,,,
4xWulj18AGahlyuZPulaGe,Unorthodox Jukebox,12/5/12,,,
58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,12/7/12,,,
7KBjLhk3IM27k3ry4vBk3i,Unorthodox Jukebox,12/10/12,,,
6J84szYCnMfzEcvIcfWMFL,Doo-Wops & Hooligans,10/5/10,,,
1uyf3l2d4XYwiEqAb7t7fX,Doo-Wops & Hooligans,10/5/10,,,
0yDiMZdbFwO5lGB9Dq5wlL,Versace On The Floor (Bruno Mars vs. David Guetta),6/27/17,,,
1onK6XeDccA2NW6SlzQMNK,24K Magic (R3hab Remix),5/26/17,,,
1z4Zl2hcCiRyB4uIPeqEfr,That's What I Like (feat. Gucci Mane) [Remix],4/21/17,,,
2aQOzEjLzPkffXDwREXdAh,The Breaker,2/24/17,,,
3WeTgfaZOotFg01ADf2bmb,The Breaker,2/24/17,,,
5MI7oNcnfnz1LxUFduHBCH,Wanderlust,6/10/16,,,
4Y7tpOr9I0DwOwJe7CeTOe,Wanderlust,6/10/16,,,
5qCluq1Q0C0nnywyrLykkN,Pain Killer,10/17/14,,,
6rSswsjZoHp9ZQAtQFUSS1,Pain Killer,10/21/14,,,
49lwR8y1i51wrQRnhw5C3H,Pain Killer,10/21/14,,,
4QlpUCuxQFVjjMPZrYPh6p,Pain Killer,10/20/14,,,
5IIYlM5tjDtW3fIgOIA5TB,Tornado,9/7/12,,,
0LirNEEe1pUjm4wwSEFH9s,Tornado,9/11/12,,,
08XXyTmAv1vNghZS4p0ng2,Rather You Than Me,3/17/17,,,
0Y19HkdbyyVZxweSppgRsJ,Rather You Than Me,3/17/17,,,
7nOg3OdkfbwKqLX0FQxkir,Black Market,12/4/15,,,
6iv9dn8NZLtMWbNyV9KLml,Black Market,12/4/15,,,
3eFXGiZT6B0sInbNYjFzc9,Black Market,12/4/15,,,
0xckDVtcxOuWWsStfRr40K,Black Market,12/4/15,,,
79qFHCSJ8v5DBHwbHExLOV,Black Market (Deluxe),12/4/15,,,
5OQ46UiKltoHtHrGFXB1HI,Black Market (Deluxe),12/4/15,,,
4XCUZ8mlDr4KG7gAqDWoR5,Black Market (Deluxe),12/4/15,,,
1WUe7JAULoE3jnzAYY0Q2D,Black Market (Deluxe),12/4/15,,,
60bMzLy0bQCGZci2TJqXgC,The Bus Songs,9/8/17,,,
3aGsuhn4aMZ4M6PpvmVJvT,The Bus Songs,9/8/17,,,
15VYV9g7bepFE3AcvtAc7o,35 mph Town,10/9/15,,,
4O3DGdPIH75Wg33BA7GrXh,35 mph Town,10/9/15,,,
1gmCEqHrAOpF6IJ6AH9IjB,35MPH Town,10/9/15,,,
58Vl1P6Kv8vixoAVGW915v,Drinks After Work,1/1/13,,,
2ELFflau7bfaZLwsLaBL2u,Drinks After Work,1/1/13,,,
5LTlPiygHtYZTRVx69Qv9z,Drinks After Work (Deluxe Edition),1/1/13,,,
2WaQm6MHpDesWnlPUaDdin,Drinks After Work (Deluxe Edition),1/1/13,,,
1hTrPei0GklnRTDtPZqcOu,Drinks After Work (Deluxe Edition),1/1/13,,,
